Controlled_devices(W),Scope(reporting_type),PM_Setting(min),ComputerDeltaPower(W),Intervention_Setting (min),AVG_Idle_Percent,STDEV_Idle_Percent,AVGtotal_day idle percent,STDEV_total_day idle percent,AVGruntimesavedperday,STDEV_runtimesavedperday,AVGtotaldaysEstimate,STDEV_totaldaysEstimate,TotalRecordsProcessed
No Controlled Devices
0,AllDays,15,20,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,20,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,20,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,20,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,20,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,20,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,333.330321712009,196.57685834829664,6.666606406602314,3.9315371188459007,118
0,AllDays,30,20,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,266.6642551240274,157.26148717042793,5.333285111997087,3.145229697022913,118
0,AllDays,30,20,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,199.99819121926518,117.94611432807783,3.9999638306513683,2.358922309016876,118
0,AllDays,30,20,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,133.3321275620137,78.63074358521396,2.6666425559985436,1.5726148485114566,118
0,AllDays,30,20,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,66.66606378100686,39.31537179260698,1.3333212779992718,0.7863074242557283,118
0,AllDays,30,20,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,20,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,60,20,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,574.6113459538606,330.2040627078934,11.492226945520457,6.604081291349864,118
0,AllDays,60,20,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,522.3739525786901,300.1855150814801,10.44747908514435,6.003710274650258,118
0,AllDays,60,20,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,470.1365577002703,270.16696128906875,9.402731147105412,5.40333912661253,118
0,AllDays,60,20,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,417.89916083368206,240.14840987150902,8.357983251054913,4.802968243379629,118
0,AllDays,60,20,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,365.66176664627204,210.1298591978895,7.313235279993486,4.202597163325315,118
0,AllDays,60,20,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,313.424371355671,180.11130470995695,6.268487395055718,3.60222609633707,118
0,AllDays,60,20,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,261.18697628934507,150.09275754074005,5.223739542572175,3.001855137325129,118
0,AllDays,60,20,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,208.94958041684103,120.07420493575451,4.178991625527456,2.4014841216898146,118
0,AllDays,60,20,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,156.7121856778355,90.05565235497848,3.134243697527859,1.801113048168535,118
0,AllDays,60,20,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,104.47479020842052,60.037102467877254,2.089495812763728,1.2007420608449073,118
0,AllDays,60,20,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,52.23739510421026,30.018551233938627,1.044747906381864,0.6003710304224537,118
0,AllDays,60,20,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,60,20,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,60,20,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,60,20,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,60,20,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,120,20,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,921.7736456919524,542.3236463368215,18.43547289793269,10.846472894716566,118
0,AllDays,120,20,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,881.6965291298042,518.7443588146393,17.63393060218985,10.374887081570549,118
0,AllDays,120,20,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,841.6194170854859,495.1650688319013,16.83238835481264,9.903301394259621,118
0,AllDays,120,20,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,801.542305453349,471.5857829242517,16.030846060711447,9.431715616484064,118
0,AllDays,120,20,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,761.4651899701458,448.00649107295567,15.229303790351091,8.960129804633553,118
0,AllDays,120,20,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,721.3880732625217,424.42720184043867,14.427761371357967,8.48854399474395,118
0,AllDays,120,20,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,681.310956364971,400.84791292007316,13.626219148479276,8.016958312457978,118
0,AllDays,120,20,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,641.2338401382252,377.268620835298,12.824676834425684,7.545372489147381,118
0,AllDays,120,20,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,601.1567262108043,353.6893361132621,12.023134525865316,7.073786707647496,118
0,AllDays,120,20,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,561.0796130956229,330.11004698764043,11.221592173927416,6.602200911299439,118
0,AllDays,120,20,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,521.0024944119534,306.53075535115136,10.420049925981942,6.130615142780217,118
0,AllDays,120,20,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,480.9253832283667,282.95146917639204,9.618507647034475,5.659029369734759,118
0,AllDays,120,20,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,120,20,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,120,20,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,120,20,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,Wildtype,50,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,5180.619367195388,2858.434428536927,259.0309671315096,142.92172031088054,118
0,AllDays,Wildtype,50,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4975.843984082594,2829.263420810984,248.79219782819686,141.46316983824866,118
0,AllDays,Wildtype,50,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4860.875200442843,2803.096468273168,243.04376040241223,140.15482327368713,118
0,AllDays,Wildtype,50,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4777.4887481806645,2779.7352812172976,238.87443599448997,138.98676343700862,118
0,AllDays,Wildtype,50,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4697.961855482499,2756.4475448935946,234.89809321080554,137.8223774677423,118
0,AllDays,Wildtype,50,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4625.724019210723,2732.897190903462,231.28620014649073,136.64485946179278,118
0,AllDays,Wildtype,50,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4559.392209126914,2709.5079041637487,227.96961069274377,135.47539553985266,118
0,AllDays,Wildtype,50,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4494.527950286865,2686.3477265782158,224.7263987127502,134.31738689799934,118
0,AllDays,Wildtype,50,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4433.078044798414,2663.641578329462,221.65390143606623,133.1820785182423,118
0,AllDays,Wildtype,50,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4374.885904223232,2641.3953523720484,218.74429559404567,132.06976800400534,118
0,AllDays,Wildtype,50,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4317.641664048373,2619.3971317406376,215.88208210064192,130.96985555772295,118
0,AllDays,Wildtype,50,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,4262.782920788911,2597.558919936849,213.13914637166565,129.8779463818431,118
0,AllDays,Wildtype,50,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,3714.5368800830033,2349.532183893937,185.72684493269455,117.47660990731,118
0,AllDays,Wildtype,50,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,3257.1842339543973,2113.8610020779315,162.85921123308145,105.69304962549083,118
0,AllDays,Wildtype,50,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,2848.2070354203047,1886.9508709679444,142.4103516784765,94.34754336494672,118
0,AllDays,Wildtype,50,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,2466.0677104885294,1672.608229520392,123.3033852880284,83.63041124252727,118
0,AllDays,5,50,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,5,50,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,146.04476105156593,81.19389826007836,7.302238049143452,4.059694944186203,118
0,AllDays,10,50,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,10,50,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,168.3856936177965,96.52208924460184,8.419284648183039,4.826104393762539,118
0,AllDays,15,50,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,84.19284680889825,48.26104462230092,4.2096423240915195,2.4130521968812695,118
0,AllDays,15,50,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,15,50,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,333.330321712009,196.57685834829664,16.666515945251714,9.828842948151745,118
0,AllDays,30,50,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,266.6642551240274,157.26148717042793,13.333212813204629,7.8630742376918015,118
0,AllDays,30,50,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,199.99819121926518,117.94611432807783,9.999909578049081,5.897305673670301,118
0,AllDays,30,50,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,133.3321275620137,78.63074358521396,6.666606406602314,3.9315371188459007,118
0,AllDays,30,50,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,66.66606378100686,39.31537179260698,3.333303203301157,1.9657685594229504,118
0,AllDays,30,50,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,55,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,60,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,120,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,180,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,240,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,30,50,300,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,0.0,0.0,0.0,0.0,118
0,AllDays,60,50,5,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,574.6113459538606,330.2040627078934,28.73056743458166,16.510203173959724,118
0,AllDays,60,50,10,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,522.3739525786901,300.1855150814801,26.11869755210513,15.009275616969314,118
0,AllDays,60,50,15,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,470.1365577002703,270.16696128906875,23.506827828995252,13.508347903986833,118
0,AllDays,60,50,20,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,417.89916083368206,240.14840987150902,20.8949581702887,12.007420549300516,118
0,AllDays,60,50,25,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,365.66176664627204,210.1298591978895,18.28308835423599,10.506492945803656,118
0,AllDays,60,50,30,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,313.424371355671,180.11130470995695,15.671218569627253,9.005565326856267,118
0,AllDays,60,50,35,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,261.18697628934507,150.09275754074005,13.059348776052564,7.504637808484657,118
0,AllDays,60,50,40,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,208.94958041684103,120.07420493575451,10.44747908514435,6.003710274650258,118
0,AllDays,60,50,45,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,156.7121856778355,90.05565235497848,7.835609284813627,4.502782663428134,118
0,AllDays,60,50,50,0.7843475687806889,0.1902369018714104,0.6335962627525047,0.32902915069680244,104.47479020842052,60.037102467877254,5.223739542572175,3.001855137325129,118
